time,A:gene off,A:gene on,A:mRNA,A:protein
0.157609,3,1,10,222
0.161677,3,1,10,223
0.0476386,3,1,11,223
0.0616548,3,1,12,223
0.319901,3,1,12,224
0.106751,3,1,13,224
0.126438,3,1,14,224
0.135611,3,1,13,224
0.0460595,3,1,13,225
0.0713111,3,1,13,226
0.234176,3,1,14,226
0.0344715,3,1,14,227
0.0217169,3,1,13,227
0.0104295,2,2,13,227
0.179866,2,2,12,227
0.0262845,2,2,12,228
0.0137529,2,2,12,229
0.0439086,2,2,13,229
0.0188278,2,2,14,229
0.000843857,2,2,14,230
0.00744543,2,2,14,231
0.14537,3,1,14,231
0.00341396,3,1,15,231
0.131484,3,1,15,232
0.0284949,4,0,15,232
0.127106,4,0,14,232
0.0985984,4,0,13,232
0.0592443,4,0,13,233
0.0469802,4,0,13,232
0.0456081,4,0,12,232
0.153738,4,0,12,233
0.29926,4,0,11,233
0.109915,4,0,11,234
0.192952,4,0,10,234
0.00124738,4,0,9,234
0.021367,4,0,9,233
0.0741827,4,0,9,234
0.095982,4,0,9,235
0.246596,3,1,9,235
0.11582,3,1,9,236
0.00945324,3,1,9,235
0.0559966,3,1,8,235
0.192861,3,1,9,235
0.0377508,3,1,9,236
0.100855,4,0,9,236
0.0201641,4,0,9,237
0.114079,4,0,8,237
0.800265,4,0,7,237
0.0839988,4,0,7,238
0.4806,3,1,7,238
0.522927,3,1,6,238
0.0674821,3,1,6,239
0.208328,3,1,7,239
0.067647,3,1,7,240
0.140592,3,1,8,240
0.166833,3,1,8,241
0.0525493,3,1,8,242
0.043821,3,1,9,242
0.122785,3,1,9,243
0.180859,3,1,10,243
0.0694753,3,1,10,244
0.226784,3,1,10,243
0.0511436,3,1,9,243
0.0529342,3,1,9,244
0.0556153,3,1,9,245
0.00430679,3,1,9,246
0.643095,3,1,8,246
0.00362924,3,1,8,247
0.32857,3,1,9,247
0.04582,3,1,10,247
0.0519511,4,0,10,247
0.00719317,4,0,10,246
0.239265,4,0,10,245
0.506076,4,0,10,246
0.242418,4,0,9,246
0.955692,4,0,9,247
0.00568103,4,0,9,248
0.0558602,4,0,9,249
0.195952,4,0,9,250
0.0296972,4,0,9,251
0.146009,4,0,9,252
0.450921,4,0,8,252
0.160308,4,0,8,253
0.426817,4,0,7,253
0.411709,4,0,6,253
0.0517367,4,0,6,254
0.973738,4,0,5,254
0.198378,4,0,5,255
0.218436,4,0,4,255
0.183877,4,0,4,256
1.17756,4,0,3,256
0.365991,4,0,2,256
0.246422,4,0,1,256
0.466098,4,0,0,256
1.99255,4,0,0,255
1.66452,4,0,0,254
1.63192,4,0,0,253
0.510295,4,0,0,252
3.50764,4,0,0,251
1.43144,3,1,0,251
0.0536719,3,1,1,251
0.0859419,3,1,1,250
0.0928539,3,1,2,250
0.0552043,3,1,1,250
0.20287,3,1,1,251
0.119219,3,1,2,251
0.0380086,4,0,2,251
0.0510881,4,0,1,251
2.46583,4,0,1,252
0.394165,4,0,0,252
0.261699,4,0,0,251
1.19296,4,0,0,250
2.01278,4,0,0,249
1.67809,4,0,0,248
1.14015,4,0,0,247
0.725037,4,0,0,246
2.13466,4,0,0,245
0.154787,4,0,0,244
0.579868,4,0,0,243
2.71433,4,0,0,242
3.06747,4,0,0,241
0.00153791,4,0,0,240
3.38412,4,0,0,239
1.17213,4,0,0,238
1.1556,4,0,0,237
1.44067,4,0,0,236
5.26048,4,0,0,235
0.609024,4,0,0,234
0.103638,3,1,0,234
0.970535,3,1,1,234
0.0518837,4,0,1,234
0.3313,4,0,1,233
1.25818,4,0,1,232
1.4341,4,0,0,232
3.05326,3,1,0,232
0.24704,3,1,1,232
0.0447333,3,1,2,232
0.0605704,3,1,3,232
0.0650953,3,1,3,233
0.059633,3,1,3,232
0.452277,4,0,3,232
0.136881,4,0,3,233
1.07501,4,0,3,234
0.617422,4,0,2,234
0.176694,4,0,2,235
0.104479,4,0,2,236
0.42555,4,0,2,237
0.517782,4,0,2,238
0.582646,4,0,2,239
0.121137,4,0,2,238
0.0556475,3,1,2,238
0.0489561,3,1,3,238
0.420875,3,1,4,238
0.0837439,3,1,4,239
0.0338182,4,0,4,239
0.146549,4,0,4,240
0.0299302,4,0,4,241
0.123471,4,0,3,241
0.185029,4,0,3,242
0.5151,4,0,2,242
0.067927,4,0,2,241
0.382391,4,0,2,240
0.383809,4,0,2,241
2.59282,4,0,1,241
0.150074,4,0,1,242
0.90088,4,0,1,243
1.36198,4,0,1,242
1.5016,4,0,1,243
0.275683,4,0,1,242
0.590866,3,1,1,242
0.0560755,3,1,2,242
0.00578094,3,1,2,241
0.157418,3,1,3,241
0.372206,3,1,4,241
0.0809324,3,1,4,242
0.207025,3,1,5,242
0.233154,3,1,5,241
0.28067,3,1,6,241
0.370062,3,1,7,241
0.0308935,3,1,7,240
0.0162862,3,1,8,240
0.238123,3,1,8,241
0.0708765,3,1,8,242
0.231856,3,1,9,242
0.0773779,3,1,10,242
0.00574546,3,1,9,242
0.0518719,4,0,9,242
0.00925593,4,0,8,242
0.000247354,4,0,8,243
0.0147591,4,0,8,244
0.327463,4,0,8,245
0.282937,4,0,8,246
0.302056,4,0,7,246
0.0264739,4,0,6,246
0.639267,4,0,6,247
0.39665,4,0,6,248
0.187675,4,0,6,249
0.00959385,4,0,6,250
0.240086,4,0,5,250
0.0148156,4,0,5,249
0.0757825,4,0,4,249
0.474352,4,0,4,248
0.251726,4,0,4,247
0.0480567,4,0,4,248
0.181416,4,0,4,249
0.0839491,4,0,3,249
0.597359,4,0,3,248
0.00583415,3,1,3,248
0.748117,3,1,3,247
0.128352,3,1,3,246
0.266697,4,0,3,246
0.93176,4,0,3,247
0.0789379,4,0,2,247
0.892192,4,0,2,246
0.143394,4,0,2,245
1.60969,4,0,2,244
0.154838,4,0,2,243
0.507065,4,0,2,242
0.508223,4,0,2,241
0.0319525,4,0,1,241
3.16399,4,0,1,240
2.02689,4,0,1,239
0.126604,4,0,1,238
0.0604009,4,0,1,237
0.776514,4,0,1,238
0.560326,4,0,0,238
1.41707,3,1,0,238
0.0892453,4,0,0,238
0.616586,4,0,0,237
2.06931,4,0,0,236
2.40159,4,0,0,235
0.423111,4,0,0,234
5.76775,4,0,0,233
2.54867,4,0,0,232
2.41599,4,0,0,231
0.799148,3,1,0,231
0.165796,3,1,0,230
0.210052,3,1,1,230
0.0784199,3,1,2,230
0.24366,3,1,3,230
0.0104756,3,1,4,230
0.368435,3,1,4,231
0.283574,4,0,4,231
0.753238,4,0,4,230
0.997125,4,0,3,230
0.0549023,4,0,3,229
0.301688,4,0,3,228
0.237106,4,0,3,227
0.00540249,4,0,3,226
0.289427,4,0,2,226
0.528022,4,0,2,225
0.0576087,4,0,2,226
0.00935916,4,0,2,227
2.79335,4,0,2,226
0.235153,4,0,1,226
2.15485,3,1,1,226
0.0848938,3,1,1,225
0.462353,3,1,2,225
0.00887956,4,0,2,225
1.47523,3,1,2,225
0.0421149,3,1,3,225
0.0589849,3,1,3,226
0.148824,3,1,4,226
0.475863,3,1,4,225
0.118531,3,1,5,225
0.0391092,3,1,6,225
0.155207,3,1,6,224
0.12309,4,0,6,224
0.168121,4,0,6,225
0.216342,4,0,6,224
0.0328629,4,0,6,223
0.368777,4,0,6,224
0.499137,4,0,6,225
0.0432545,4,0,6,226
0.232945,4,0,6,227
0.035702,4,0,6,228
0.0897053,4,0,5,228
0.549997,4,0,4,228
0.329843,4,0,3,228
0.549379,4,0,3,229
0.452705,4,0,2,229
0.698514,4,0,2,230
0.374849,4,0,1,230
0.62134,4,0,1,231
0.0826126,4,0,1,230
2.09463,4,0,1,229
3.20918,4,0,1,230
0.00716362,4,0,1,229
2.77773,4,0,1,230
1.43921,4,0,1,229
0.257468,4,0,1,228
1.66553,4,0,1,227
0.34203,4,0,1,228
1.3972,4,0,1,229
1.28708,4,0,1,228
1.56276,4,0,1,227
0.044837,4,0,1,226
0.543772,4,0,1,225
0.369292,4,0,1,224
1.18628,4,0,1,223
0.523301,4,0,1,224
1.86521,4,0,1,223
2.65296,4,0,0,223
1.06009,4,0,0,222
0.267062,4,0,0,221
1.176,4,0,0,220
0.618498,4,0,0,219
1.21106,4,0,0,218
1.06809,4,0,0,217
2.71011,4,0,0,216
0.681716,4,0,0,215
1.04592,4,0,0,214
1.39061,4,0,0,213
0.149775,4,0,0,212
0.455746,4,0,0,211
0.456065,4,0,0,210
2.02054,4,0,0,209
9.45324,4,0,0,208
1.52793,4,0,0,207
2.86449,4,0,0,206
0.490406,4,0,0,205
1.54773,4,0,0,204
0.951753,4,0,0,203
0.498983,4,0,0,202
1.38768,4,0,0,201
4.94294,3,1,0,201
0.352322,3,1,1,201
0.174361,3,1,2,201
0.247829,3,1,3,201
0.360034,3,1,2,201
0.0317955,3,1,3,201
0.391569,3,1,4,201
0.0365271,3,1,5,201
0.0207399,3,1,4,201
0.3823,3,1,5,201
0.0918289,3,1,6,201
0.041251,4,0,6,201
0.518274,4,0,6,202
0.179714,4,0,6,203
0.730989,4,0,6,204
0.0537071,4,0,6,205
0.212217,4,0,6,206
0.0663169,4,0,6,207
0.0957687,4,0,5,207
0.288174,4,0,5,208
0.061307,4,0,4,208
0.869831,4,0,4,209
0.411245,4,0,4,210
0.405238,4,0,4,209
0.122633,4,0,3,209
0.415893,4,0,3,210
0.0325332,4,0,3,209
0.397062,4,0,3,210
1.12141,4,0,3,209
1.038,4,0,2,209
0.53703,4,0,2,208
0.733416,4,0,2,209
0.00592154,4,0,2,208
0.659402,4,0,2,207
0.471293,4,0,2,208
1.3191,4,0,2,209
0.586786,4,0,2,210
1.44127,4,0,2,211
0.23585,4,0,2,210
3.07258,4,0,2,211
0.562005,4,0,1,211
1.3232,4,0,0,211
3.26084,4,0,0,210
0.188267,4,0,0,209
3.65617,4,0,0,208
3.04942,4,0,0,207
1.29618,4,0,0,206
6.01864,4,0,0,205
0.944182,3,1,0,205
0.0742625,3,1,1,205
0.0459368,3,1,2,205
0.122442,4,0,2,205
2.00221,4,0,1,205
2.22509,4,0,0,205
2.51882,4,0,0,204
0.806879,4,0,0,203
1.84433,3,1,0,203
0.0478427,3,1,1,203
0.982864,3,1,2,203
1.24253,3,1,2,202
0.0534008,4,0,2,202
0.318152,4,0,2,203
0.145951,4,0,1,203
0.137623,4,0,1,204
7.04543,4,0,1,205
0.207362,4,0,1,206
1.2428,4,0,0,206
0.617261,4,0,0,205
1.77604,4,0,0,204
2.85269,4,0,0,203
2.14082,3,1,0,203
0.101911,3,1,1,203
0.357028,3,1,2,203
0.105306,3,1,1,203
0.335625,3,1,1,202
0.762207,3,1,1,201
0.236975,3,1,2,201
0.208408,3,1,3,201
0.231956,3,1,2,201
0.0546462,3,1,3,201
0.0586846,3,1,3,202
0.358703,3,1,4,202
0.317608,3,1,4,203
0.189169,3,1,3,203
0.0260347,3,1,3,202
0.201203,3,1,4,202
0.00224486,3,1,4,203
0.558908,3,1,5,203
0.733317,4,0,5,203
0.220058,4,0,4,203
0.713504,4,0,3,203
0.0187532,4,0,2,203
0.0786095,4,0,2,202
0.105837,4,0,1,202
5.53937,4,0,1,201
0.503609,4,0,1,202
0.908506,4,0,1,203
0.565446,4,0,0,203
0.985715,4,0,0,202
2.08154,4,0,0,201
2.20413,3,1,0,201
0.164293,3,1,1,201
0.057934,3,1,1,202
0.0244234,3,1,1,203
0.294315,3,1,2,203
0.0731335,4,0,2,203
0.0131988,4,0,2,204
1.98822,4,0,2,203
0.152966,4,0,1,203
1.10131,4,0,1,204
1.19943,4,0,1,203
2.94113,4,0,1,202
2.40098,4,0,0,202
0.593229,4,0,0,201
0.0760745,4,0,0,200
0.0165302,4,0,0,199
0.312037,4,0,0,198
3.35113,4,0,0,197
2.19315,4,0,0,196
0.212316,4,0,0,195
6.56518,4,0,0,194
0.00837355,4,0,0,193
0.271303,4,0,0,192
3.04852,4,0,0,191
1.59787,4,0,0,190
1.53941,3,1,0,190
0.103023,3,1,1,190
0.0642279,3,1,2,190
0.18112,3,1,2,189
0.166103,3,1,2,190
0.388586,3,1,3,190
0.54124,3,1,2,190
0.00486338,3,1,3,190
0.202789,3,1,4,190
0.323501,3,1,5,190
0.428136,3,1,6,190
0.0665023,3,1,7,190
0.161468,3,1,7,191
0.147073,3,1,8,191
0.0578338,3,1,8,192
0.110242,3,1,9,192
0.0992665,3,1,9,193
0.13909,3,1,9,192
0.0150877,3,1,8,192
0.0635847,3,1,8,193
0.142774,4,0,8,193
0.0315054,4,0,8,194
0.159473,4,0,8,195
0.627369,4,0,8,196
0.694849,4,0,8,197
0.265781,4,0,8,196
0.0495775,4,0,8,197
0.0842902,4,0,8,198
0.582985,4,0,8,199
0.123177,4,0,8,198
0.908492,4,0,8,199
0.664713,4,0,7,199
0.114755,4,0,7,200
0.602944,4,0,7,201
0.160793,4,0,7,202
0.145822,4,0,6,202
0.0353161,4,0,6,201
0.258593,4,0,6,202
0.496503,4,0,6,203
0.057508,4,0,6,204
0.178715,4,0,6,203
0.435477,4,0,6,204
0.0346606,4,0,6,203
0.0609245,4,0,6,204
0.117099,4,0,6,205
0.213827,4,0,6,206
0.338393,4,0,5,206
0.0997872,3,1,5,206
0.474803,3,1,6,206
0.101884,3,1,6,207
0.0417076,3,1,5,207
0.0711027,3,1,4,207
0.194668,4,0,4,207
0.68281,4,0,4,208
0.120494,4,0,3,208
0.368266,4,0,3,207
0.731207,4,0,3,208
0.354046,4,0,3,207
0.6639,4,0,3,208
2.14158,4,0,3,207
1.06444,4,0,2,207
0.22834,4,0,2,206
0.0991295,4,0,2,205
0.24168,4,0,1,205
0.977872,4,0,1,204
1.66487,4,0,1,203
0.755585,4,0,1,202
0.999945,4,0,1,203
0.982636,4,0,1,202
0.471593,4,0,1,203
1.19523,4,0,0,203
2.28785,4,0,0,202
2.08665,4,0,0,201
1.12928,3,1,0,201
0.146184,3,1,1,201
0.0157117,3,1,2,201
0.0622913,3,1,2,202
0.268233,3,1,3,202
0.730937,3,1,3,201
0.0278385,4,0,3,201
0.330968,4,0,2,201
0.357588,3,1,2,201
0.0648424,3,1,1,201
0.300229,3,1,2,201
0.3166,4,0,2,201
0.217566,4,0,1,201
0.25518,4,0,0,201
4.05501,4,0,0,200
2.95735,4,0,0,199
3.586,4,0,0,198
0.100281,3,1,0,198
0.469235,3,1,1,198
0.550806,3,1,2,198
1.08104,3,1,1,198
0.16271,3,1,2,198
0.034814,3,1,3,198
0.0807458,3,1,4,198
0.0862275,4,0,4,198
0.343584,4,0,3,198
0.0231783,3,1,3,198
0.14194,3,1,4,198
0.214313,3,1,4,199
0.465735,3,1,5,199
0.0139618,3,1,6,199
0.0611411,3,1,7,199
0.00384662,3,1,8,199
0.116862,3,1,8,200
0.220079,3,1,8,201
0.0663834,3,1,9,201
0.100123,3,1,10,201
0.380689,3,1,11,201
0.0886127,3,1,10,201
0.0315327,3,1,10,202
0.0258967,4,0,10,202
0.205035,4,0,10,203
0.023892,4,0,9,203
0.276633,4,0,8,203
0.241526,4,0,8,202
0.0598257,4,0,7,202
0.107974,4,0,7,203
0.760283,4,0,7,204
0.076239,4,0,7,203
0.304608,4,0,7,204
0.0147477,4,0,7,205
0.123687,4,0,7,206
0.0195758,4,0,7,207
0.113981,3,1,7,207
0.066028,3,1,8,207
0.351421,3,1,7,207
0.0643459,3,1,8,207
0.0159809,3,1,9,207
0.0390868,3,1,10,207
0.117959,3,1,10,208
0.0784298,3,1,10,207
0.194282,2,2,10,207
0.0609191,2,2,11,207
0.0289876,2,2,12,207
0.0342367,2,2,13,207
0.0216025,2,2,14,207
0.00958327,2,2,14,208
0.0277777,2,2,15,208
0.0464849,2,2,15,209
0.0501031,3,1,15,209
8.53705e-05,3,1,14,209
0.131561,3,1,13,209
0.00504642,3,1,13,210
0.0701884,3,1,13,211
0.102313,3,1,13,212
0.108394,3,1,12,212
0.206767,3,1,12,213
0.190697,3,1,12,214
0.011368,3,1,11,214
0.0884929,3,1,11,215
0.206473,3,1,11,216
0.0948646,3,1,11,215
0.413069,3,1,12,215
0.0826321,3,1,12,216
0.059849,3,1,12,215
0.110807,3,1,11,215
0.0213445,3,1,11,216
0.161759,3,1,10,216
0.216122,3,1,10,217
0.0804726,3,1,11,217
0.0778246,3,1,12,217
0.112307,3,1,12,218
0.230628,3,1,12,219
0.0191453,3,1,12,220
0.211323,3,1,12,221
0.0396863,3,1,11,221
0.345172,3,1,11,222
0.00372059,3,1,12,222
0.373851,3,1,11,222
0.00518941,3,1,12,222
0.0707809,4,0,12,222
0.0321526,4,0,12,223
0.0224851,4,0,12,224
0.00505977,4,0,11,224
0.316765,4,0,11,223
0.110294,4,0,10,223
0.158316,4,0,10,222
0.0302096,4,0,10,223
0.0838281,4,0,10,224
0.0589279,4,0,9,224
0.0516147,4,0,9,225
0.25417,4,0,9,226
0.348904,4,0,8,226
0.324219,4,0,7,226
0.39525,4,0,6,226
0.25463,4,0,6,227
0.0544713,4,0,6,228
0.139517,4,0,6,229
0.0978113,4,0,6,230
0.0861801,4,0,6,231
0.068205,4,0,6,232
0.0494605,4,0,6,233
0.0852995,4,0,6,234
0.149932,4,0,6,235
0.212038,4,0,5,235
0.211202,4,0,5,236
0.333168,4,0,5,237
0.246769,4,0,4,237
0.484478,4,0,4,236
0.47532,4,0,4,237
1.26007,4,0,3,237
0.320002,4,0,2,237
0.345702,4,0,2,238
1.37581,4,0,2,239
0.619894,4,0,2,240
0.274466,4,0,2,241
0.295981,4,0,2,240
2.36109,4,0,2,239
0.409782,4,0,2,238
0.133661,4,0,2,239
0.525964,4,0,2,240
0.070042,4,0,2,241
0.508237,4,0,1,241
0.444128,4,0,1,242
0.622177,4,0,1,243
0.949743,4,0,1,242
0.557903,4,0,1,243
3.66742,4,0,1,244
0.375913,4,0,1,243
0.145927,4,0,1,242
0.00958628,4,0,1,241
0.534685,4,0,1,240
1.2684,4,0,1,239
0.384539,4,0,1,238
2.83993,3,1,1,238
0.0721295,3,1,1,237
0.0464549,3,1,1,238
0.103984,2,2,1,238
0.143628,2,2,2,238
0.113301,3,1,2,238
0.0141095,3,1,2,237
0.374973,3,1,2,238
0.113079,3,1,3,238
0.0788036,4,0,3,238
0.164534,4,0,3,239
0.244365,4,0,2,239
2.01123,4,0,2,240
2.12516,4,0,2,241
0.712946,4,0,2,242
0.899952,4,0,2,241
1.19845,4,0,2,240
2.89714,4,0,2,241
0.117124,4,0,2,242
0.326986,4,0,1,242
0.390009,4,0,1,241
0.87702,4,0,1,242
0.608422,4,0,1,243
1.10986,4,0,1,242
0.152684,4,0,1,241
0.23747,4,0,1,240
1.33904,4,0,0,240
0.266751,4,0,0,239
0.996237,4,0,0,238
1.05019,4,0,0,237
1.1596,4,0,0,236
1.18967,4,0,0,235
0.440622,4,0,0,234
0.68658,4,0,0,233
2.72225,4,0,0,232
2.08587,4,0,0,231
0.962674,4,0,0,230
7.02772,4,0,0,229
0.021857,4,0,0,228
5.34712,4,0,0,227
1.18264,4,0,0,226
0.27102,4,0,0,225
0.0351111,4,0,0,224
1.2764,3,1,0,224
0.219038,3,1,0,223
0.330744,3,1,1,223
0.144947,3,1,1,222
0.754806,3,1,2,222
0.467385,3,1,3,222
0.124764,4,0,3,222
0.0200759,4,0,3,223
0.164369,4,0,3,224
0.0506346,4,0,3,225
0.0275889,4,0,3,226
0.109416,4,0,3,227
0.838524,4,0,3,228
0.163539,4,0,3,229
0.25128,4,0,3,230
0.13496,4,0,3,231
0.106289,4,0,3,232
0.0107961,4,0,3,231
0.315282,4,0,3,232
0.0965641,4,0,3,231
0.0610712,4,0,3,232
1.01183,3,1,3,232
0.459261,3,1,2,232
0.125581,3,1,1,232
0.228009,3,1,2,232
0.822063,3,1,3,232
0.130203,3,1,4,232
0.239295,3,1,5,232
0.309293,3,1,4,232
0.00527064,3,1,4,233
0.00106476,3,1,4,234
0.397558,3,1,3,234
0.122407,3,1,3,235
0.0899853,3,1,4,235
0.0951289,3,1,4,236
0.164368,3,1,4,237
0.0495808,3,1,5,237
0.0469348,3,1,4,237
0.278438,4,0,4,237
0.142894,4,0,4,238
0.023648,4,0,4,237
1.30642,4,0,4,236
0.0209643,4,0,3,236
0.000884488,4,0,2,236
1.19435,4,0,1,236
1.02373,4,0,1,235
0.197607,4,0,1,236
0.993175,4,0,1,235
0.799592,4,0,1,234
0.0240924,4,0,1,235
0.0958162,4,0,1,236
1.71492,4,0,0,236
1.97546,4,0,0,235
2.82826,4,0,0,234
2.51141,4,0,0,233
0.470632,4,0,0,232
4.40329,4,0,0,231
0.271755,4,0,0,230
0.430141,3,1,0,230
0.135634,3,1,0,229
0.0188944,3,1,1,229
0.429311,3,1,2,229
1.10132,3,1,3,229
0.436329,3,1,3,230
0.53881,3,1,3,229
0.271883,3,1,3,228
0.434425,3,1,4,228
0.404811,3,1,5,228
0.28791,4,0,5,228
0.373739,4,0,5,227
0.11882,4,0,5,228
0.712625,4,0,5,229
1.09756,4,0,4,229
0.169996,4,0,4,230
1.24257,4,0,4,231
0.235565,4,0,4,232
0.217352,4,0,4,233
0.314,4,0,3,233
0.117338,4,0,3,232
0.250974,4,0,3,233
0.731422,4,0,3,234
0.769579,4,0,3,235
0.0923547,4,0,3,236
0.36026,4,0,2,236
0.704703,4,0,2,235
0.482472,4,0,2,234
0.627015,4,0,1,234
1.71492,4,0,1,235
0.358891,4,0,1,234
0.168664,4,0,1,235
0.388258,4,0,1,234
1.35768,4,0,1,233
0.26828,3,1,1,233
0.243932,3,1,2,233
0.0564385,3,1,3,233
0.172438,3,1,4,233
0.0831286,3,1,5,233
0.0358173,3,1,6,233
0.113159,3,1,5,233
0.365401,3,1,4,233
0.214015,3,1,5,233
0.366153,3,1,4,233
0.00945863,4,0,4,233
0.365103,4,0,3,233
0.11374,4,0,3,234
0.241056,4,0,2,234
0.733541,4,0,2,233
1.34429,4,0,2,234
0.275836,4,0,2,235
1.57852,4,0,2,234
0.405929,4,0,2,235
0.95138,4,0,1,235
0.914039,4,0,1,236
0.574262,4,0,1,237
0.676081,4,0,1,236
0.735582,4,0,0,236
0.498971,4,0,0,235
0.00300704,4,0,0,234
0.348312,3,1,0,234
0.605384,3,1,1,234
0.269187,4,0,1,234
0.50092,4,0,1,233
0.779745,4,0,0,233
0.221382,4,0,0,232
1.38943,3,1,0,232
0.0840687,3,1,1,232
0.0767292,4,0,1,232
0.046904,4,0,1,233
0.407421,4,0,1,232
0.116025,4,0,1,231
0.419096,4,0,1,230
0.390499,4,0,1,229
0.495692,4,0,1,230
0.115597,4,0,1,231
0.285635,4,0,1,232
0.0507928,4,0,1,231
0.882022,4,0,1,230
0.842773,4,0,1,229
1.46833,4,0,1,228
0.594207,4,0,0,228
4.88824,4,0,0,227
2.31964,4,0,0,226
0.513474,4,0,0,225
1.08169,4,0,0,224
3.01838,3,1,0,224
0.0555957,3,1,0,223
0.858829,3,1,1,223
0.171306,3,1,1,224
1.09502,3,1,2,224
0.183072,3,1,2,225
0.0438257,3,1,2,226
0.30221,3,1,1,226
0.161865,3,1,2,226
0.0326624,4,0,2,226
0.0705172,4,0,2,227
0.0500285,4,0,2,226
0.143146,4,0,1,226
1.74636,4,0,0,226
0.0293412,4,0,0,225
1.75007,3,1,0,225
0.0552137,4,0,0,225
0.8297,4,0,0,224
2.65272,4,0,0,223
0.0657612,4,0,0,222
3.98515,4,0,0,221
0.621784,4,0,0,220
2.22676,4,0,0,219
1.96478,4,0,0,218
1.04361,4,0,0,217
1.96793,4,0,0,216
5.2004,4,0,0,215
0.809043,3,1,0,215
0.416833,3,1,0,214
0.0919331,3,1,1,214
0.366562,3,1,1,213
0.0604509,3,1,2,213
0.0909981,3,1,1,213
0.311622,3,1,2,213
0.319772,4,0,2,213
1.41656,4,0,2,212
0.453867,4,0,2,213
0.387229,4,0,2,212
0.369829,4,0,2,211
1.29081,4,0,2,210
0.0366443,4,0,2,209
0.0157038,4,0,2,210
0.740319,4,0,2,209
0.0915618,4,0,2,210
0.279878,4,0,2,211
0.292073,4,0,1,211
0.991267,4,0,1,210
0.00702514,4,0,1,211
0.196344,4,0,1,210
0.0806833,4,0,1,211
0.418274,4,0,0,211
0.857885,4,0,0,210
1.91781,3,1,0,210
0.0165766,3,1,1,210
0.101669,3,1,2,210
0.101909,3,1,3,210
0.00421793,3,1,4,210
0.0742194,3,1,5,210
0.264309,3,1,6,210
0.0898954,3,1,7,210
0.148893,3,1,6,210
0.231413,3,1,7,210
0.160147,3,1,6,210
0.0503603,3,1,5,210
0.491825,3,1,6,210
0.355477,3,1,7,210
0.331795,3,1,7,211
0.0452548,3,1,6,211
0.18329,3,1,6,210
0.00621011,3,1,5,210
0.0117319,3,1,6,210
0.207692,3,1,7,210
0.218648,3,1,8,210
0.136075,3,1,7,210
0.0417429,4,0,7,210
0.192508,4,0,7,209
0.809499,4,0,7,210
0.0607695,4,0,7,211
0.0017213,4,0,6,211
0.654105,4,0,5,211
0.0126935,4,0,4,211
0.420462,4,0,3,211
0.0937691,4,0,3,210
0.727574,4,0,3,209
0.449378,4,0,3,208
0.204597,4,0,2,208
0.10216,4,0,1,208
4.50218,4,0,1,207
1.29213,4,0,1,208
2.14895,4,0,1,209
1.42219,4,0,1,208
0.577477,4,0,0,208
2.23699,4,0,0,207
5.05481,4,0,0,206
4.16514,4,0,0,205
2.7557,4,0,0,204
0.483868,3,1,0,204
0.313797,3,1,1,204
0.269628,4,0,1,204
0.311564,4,0,1,205
0.361177,4,0,1,206
0.703661,4,0,0,206
2.53071,4,0,0,205
0.245972,4,0,0,204
5.11037,4,0,0,203
1.11418,4,0,0,202
0.0517595,4,0,0,201
0.194444,4,0,0,200
4.73091,4,0,0,199
2.92125,4,0,0,198
2.44072,4,0,0,197
0.18476,4,0,0,196
0.84055,4,0,0,195
0.783306,4,0,0,194
1.11576,4,0,0,193
2.5037,3,1,0,193
0.212403,3,1,1,193
0.0758554,3,1,2,193
0.0757866,4,0,2,193
0.154577,4,0,2,194
1.37984,4,0,1,194
0.691595,4,0,1,195
0.684985,4,0,1,194
4.80754,4,0,1,193
2.02371,4,0,1,192
0.164989,4,0,1,191
0.146354,4,0,0,191
0.598192,4,0,0,190
0.132302,4,0,0,189
0.566171,4,0,0,188
0.771397,4,0,0,187
1.18784,4,0,0,186
1.19302,4,0,0,185
1.95125,4,0,0,184
12.3588,4,0,0,183
5.05035,4,0,0,182
0.623384,4,0,0,181
1.37186,4,0,0,180
1.47022,4,0,0,179
1.57303,4,0,0,178
0.0253683,4,0,0,177
3.08414,4,0,0,176
1.78327,4,0,0,175
0.862818,4,0,0,174
0.077637,4,0,0,173
0.519107,4,0,0,172
3.40706,3,1,0,172
0.143095,3,1,0,171
0.555385,3,1,1,171
1.01857,3,1,2,171
0.486734,3,1,3,171
0.566734,3,1,4,171
0.444749,3,1,5,171
0.0859518,3,1,6,171
0.13037,4,0,6,171
0.214099,4,0,5,171
0.321687,4,0,5,172
0.295755,4,0,4,172
1.09298,4,0,4,173
0.124534,4,0,4,174
0.242609,4,0,3,174
0.586908,4,0,3,175
0.0619975,4,0,3,176
0.559051,4,0,3,177
0.627707,4,0,2,177
0.786709,4,0,2,178
6.13383,4,0,2,179
0.668961,4,0,2,180
1.07262,4,0,2,179
0.299858,4,0,2,180
1.08454,4,0,2,181
1.43964,4,0,2,180
0.453846,4,0,2,179
0.293899,4,0,2,180
0.325165,4,0,2,181
0.750169,4,0,2,180
0.260517,4,0,2,181
0.703587,4,0,2,180
0.585862,4,0,2,181
0.317552,4,0,1,181
0.203134,4,0,1,182
0.298592,4,0,1,181
0.445866,4,0,1,180
0.295605,4,0,1,179
0.888419,4,0,1,180
2.77174,4,0,1,179
0.0510008,4,0,1,180
0.655371,4,0,1,179
0.00945301,4,0,1,180
1.20898,4,0,1,181
0.844708,4,0,1,180
